time,flux,t,zenith,azimuth,sn1,sn2,sn3,sun_h
18336.0,1320.272,40776.0,37.46960000000001,157.27399999999997,0.23501688651325892,-0.5611106062494919,0.7936762253009357,1047.8739999999998
18344.0,1320.2746666666667,40784.0,37.45906666666667,157.32599999999996,0.234451291340815,-0.5611890266680698,0.7937880500082933,1048.0259999999998
18352.0,1320.2773333333332,40792.0,37.448533333333344,157.37799999999996,0.2338857395438005,-0.5612668637664923,0.7938998478874872,1048.1779999999999
18360.0,1320.28,40800.0,37.43800000000001,157.42999999999998,0.23332023173417413,-0.5613441176855297,0.7940116189347391,1048.3299999999997
18368.0,1320.2839999999999,40808.0,37.42746666666668,157.48199999999994,0.23275476852367444,-0.5614207885666028,0.7941233631462712,1048.4779999999998
18376.0,1320.288,40816.0,37.41693333333335,157.53399999999996,0.23218935052381592,-0.5614968765517819,0.7942350805183069,1048.6259999999997
18384.0,1320.292,40824.0,37.40640000000001,157.58599999999996,0.23162397834589227,-0.5615723817837862,0.7943467710470705,1048.774
18392.0,1320.296,40832.0,37.39586666666667,157.63799999999998,0.2310586526009722,-0.5616473044059846,0.7944584347287871,1048.922
18400.0,1320.3,40840.0,37.385333333333335,157.69,0.23049337389990157,-0.5617216445623946,0.7945700715596825,1049.07
18408.0,1320.3039999999999,40848.0,37.37480000000001,157.74199999999996,0.22992814285330113,-0.5617954023976818,0.7946816815359838,1049.2179999999998
18416.0,1320.308,40856.0,37.36426666666667,157.79399999999998,0.22936296007156476,-0.5618685780571605,0.7947932646539189,1049.366
18424.0,1320.312,40864.0,37.35393333333334,157.846,0.22879887251098918,-0.5619437415755839,0.7949027030031621,1049.5133333333333
18432.0,1320.316,40872.0,37.3438,157.898,0.22823587421425406,-0.5620208970068534,0.7950099980813241,1049.66
18440.0,1320.32,40880.0,37.333666666666666,157.95000000000002,0.22767291724817648,-0.5620974759021622,0.7951172682919943,1049.8066666666668
18448.0,1320.3239999999998,40888.0,37.32353333333333,158.002,0.227110002213038,-0.5621734783977569,0.7952245136318175,1049.9533333333334
18456.0,1320.328,40896.0,37.3134,158.05399999999997,0.22654712970890484,-0.5622489046305181,0.7953317340974388,1050.1
18464.0,1320.3319999999999,40904.0,37.30326666666667,158.106,0.225984300335627,-0.5623237547379585,0.7954389296855048,1050.2466666666667
18472.0,1320.336,40912.0,37.29313333333334,158.158,0.2254215146928402,-0.5623980288582221,0.7955461003926623,1050.3933333333332
18480.0,1320.34,40920.0,37.283,158.21,0.22485877337996207,-0.5624717271300859,0.7956532462155591,1050.54
18488.0,1320.3426666666667,40928.0,37.272866666666665,158.26333333333335,0.22428298592237242,-0.5625500691473599,0.7957603671508436,1050.6826666666666
18496.0,1320.3453333333332,40936.0,37.26273333333334,158.31666666666666,0.22370724049553614,-0.5626278091039978,0.7958674631951653,1050.8253333333332
18504.0,1320.348,40944.0,37.2526,158.37,0.2231315377393101,-0.5627049471437706,0.7959745343451743,1050.9679999999998
18512.0,1320.3506666666665,40952.0,37.242466666666665,158.42333333333335,0.22255587829331996,-0.5627814834111381,0.7960815805975213,1051.1106666666667
18520.0,1320.3533333333332,40960.0,37.23233333333333,158.4766666666667,0.2219802627969571,-0.5628574180512476,0.796188601948858,1051.2533333333333
18528.0,1320.356,40968.0,37.222199999999994,158.53000000000003,0.22140469188937914,-0.5629327512099337,0.7962955983958369,1051.396
18536.0,1320.3586666666665,40976.0,37.212066666666665,158.58333333333334,0.2208291662095089,-0.5630074830337192,0.7964025699351112,1051.5386666666666
18544.0,1320.3619999999999,40984.0,37.20206666666667,158.63600000000002,0.2202609133698109,-0.5630807770562702,0.7965081095326045,1051.6806666666666
18552.0,1320.366,40992.0,37.1922,158.68800000000002,0.21969993205325863,-0.563152655805755,0.796612218155558,1051.822
18560.0,1320.37,41000.0,37.18233333333333,158.74,0.21913899523332223,-0.5632239634949849,0.7967163031551004,1051.9633333333334
18568.0,1320.374,41008.0,37.172466666666665,158.79200000000003,0.2185781035010312,-0.5632947002618851,0.7968203645281448,1052.1046666666666
18576.0,1320.378,41016.0,37.162600000000005,158.844,0.2180172574472008,-0.5633648662449988,0.7969244022716054,1052.2459999999999
18584.0,1320.382,41024.0,37.15273333333334,158.896,0.21745645766242885,-0.5634344615834892,0.7970284163823971,1052.3873333333333
18592.0,1320.386,41032.0,37.14286666666667,158.948,0.2168957047370979,-0.5635034864171383,0.7971324068574352,1052.5286666666666
18600.0,1320.39,41040.0,37.133,159.0,0.2163349992613735,-0.5635719408863455,0.7972363736936361,1052.67
18608.0,1320.3926666666669,41048.0,37.123266666666666,159.05333333333334,0.21576188860912607,-0.5636465791471139,0.7973389124077536,1052.8073333333334
18616.0,1320.3953333333334,41056.0,37.113533333333336,159.10666666666665,0.21518882028167277,-0.5637206226110966,0.7974414281116448,1052.9446666666668
18624.0,1320.3980000000001,41064.0,37.1038,159.16000000000003,0.214615794906198,-0.5637940714196924,0.7975439208023515,1053.082
